               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.013855,           0.0043944,           0.0010369,             0.60547,              0.4515,             0.48325,             0.25256,            0.057833,            0.044579,            0.027962,          1.6975e-05,          1.6975e-05,          1.6975e-05
                  44,            0.013389,           0.0042704,           0.0010242,             0.58923,             0.46038,             0.48289,             0.25281,            0.057872,            0.044904,            0.028077,          1.5019e-05,          1.5019e-05,          1.5019e-05
                  45,            0.012997,           0.0041104,           0.0010192,             0.59662,             0.45708,             0.48229,             0.25288,            0.057922,            0.045258,            0.028182,          1.3172e-05,          1.3172e-05,          1.3172e-05
                  46,            0.012543,           0.0039903,          0.00097607,             0.60092,             0.45126,              0.4816,             0.25279,            0.057977,            0.045546,            0.028305,          1.1438e-05,          1.1438e-05,          1.1438e-05
                  47,            0.012214,           0.0038726,          0.00097783,             0.61463,             0.44349,               0.481,              0.2526,            0.058031,            0.045843,             0.02843,           9.822e-06,           9.822e-06,           9.822e-06
                  48,            0.011896,           0.0037746,          0.00096529,             0.61463,             0.44308,             0.48082,             0.25269,            0.058084,            0.046118,            0.028559,            8.33e-06,            8.33e-06,            8.33e-06
                  49,            0.011648,           0.0036902,          0.00097214,             0.60954,             0.44464,             0.48011,             0.25247,            0.058131,            0.046355,            0.028663,           6.966e-06,           6.966e-06,           6.966e-06
                  50,            0.011378,           0.0036035,          0.00094348,             0.57344,              0.4645,             0.47972,             0.25231,            0.058179,            0.046581,            0.028758,          5.7343e-06,          5.7343e-06,          5.7343e-06
                  51,            0.011119,           0.0035389,          0.00094721,             0.57697,             0.46261,             0.47936,             0.25257,            0.058219,            0.046777,            0.028838,          4.6385e-06,          4.6385e-06,          4.6385e-06
                  52,            0.010938,           0.0034833,          0.00093965,             0.60349,             0.44585,             0.47847,             0.25242,            0.058258,            0.046958,            0.028908,           3.682e-06,           3.682e-06,           3.682e-06
                  53,             0.01078,           0.0034299,          0.00093552,             0.60753,             0.44275,             0.47846,             0.25226,            0.058295,            0.047108,            0.028971,          2.8677e-06,          2.8677e-06,          2.8677e-06
                  54,            0.010668,           0.0033968,          0.00093059,             0.60099,             0.44685,             0.47831,             0.25227,            0.058328,            0.047256,            0.029027,          2.1981e-06,          2.1981e-06,          2.1981e-06
                  55,            0.010537,           0.0033743,          0.00092149,              0.5998,             0.44802,             0.47869,             0.25246,            0.058356,            0.047365,            0.029078,          1.6751e-06,          1.6751e-06,          1.6751e-06
                  56,            0.010479,           0.0033465,            0.000925,             0.61377,             0.44092,             0.47851,             0.25259,             0.05838,            0.047467,            0.029123,          1.3004e-06,          1.3004e-06,          1.3004e-06
