               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.039729,            0.027859,            0.011718,             0.77581,              0.6647,             0.72559,             0.46293,            0.040691,            0.015384,            0.010166,          1.3172e-05,          1.3172e-05,          1.3172e-05
                  46,            0.039461,            0.027831,             0.01156,             0.76438,             0.67527,              0.7266,             0.46459,            0.040682,            0.015382,            0.010153,          1.1438e-05,          1.1438e-05,          1.1438e-05
                  47,            0.039406,            0.027596,            0.011515,             0.76328,             0.67589,             0.72587,             0.46412,            0.040673,            0.015388,            0.010179,           9.822e-06,           9.822e-06,           9.822e-06
                  48,            0.039316,            0.027525,            0.011333,             0.80124,             0.64848,             0.72601,             0.46413,            0.040667,             0.01539,            0.010213,            8.33e-06,            8.33e-06,            8.33e-06
                  49,            0.039337,            0.027757,            0.011122,             0.79556,             0.65382,             0.72649,             0.46387,            0.040672,            0.015391,            0.010248,           6.966e-06,           6.966e-06,           6.966e-06
                  50,            0.039239,             0.02756,             0.01113,             0.78102,             0.66303,             0.72668,             0.46403,            0.040677,            0.015391,            0.010253,          5.7343e-06,          5.7343e-06,          5.7343e-06
                  51,            0.038989,            0.027376,            0.010952,             0.79464,             0.65411,             0.72639,             0.46443,            0.040677,            0.015393,            0.010261,          4.6385e-06,          4.6385e-06,          4.6385e-06
                  52,            0.038916,            0.027504,            0.010866,             0.80281,             0.65045,             0.72619,             0.46423,            0.040677,            0.015397,            0.010272,           3.682e-06,           3.682e-06,           3.682e-06
                  53,             0.03902,            0.027341,             0.01079,             0.80489,             0.64841,              0.7259,             0.46399,            0.040677,            0.015403,            0.010287,          2.8677e-06,          2.8677e-06,          2.8677e-06
                  54,            0.038568,            0.027038,            0.010657,             0.80421,              0.6494,             0.72605,             0.46387,             0.04068,            0.015407,            0.010289,          2.1981e-06,          2.1981e-06,          2.1981e-06
                  55,            0.038749,            0.027144,            0.010686,             0.80447,             0.64872,              0.7259,             0.46387,             0.04068,            0.015409,            0.010286,          1.6751e-06,          1.6751e-06,          1.6751e-06
                  56,            0.038638,            0.027002,            0.010677,             0.80301,              0.6489,             0.72581,             0.46388,            0.040682,            0.015411,            0.010288,          1.3004e-06,          1.3004e-06,          1.3004e-06
