               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.019787,           0.0089854,            0.011933,             0.85269,             0.83955,             0.90062,             0.71251,            0.018433,           0.0042709,               0.019,          7.6647e-05,          7.6647e-05,          7.6647e-05
                 115,            0.020187,           0.0089914,            0.013038,             0.81659,             0.86679,             0.89927,             0.72108,            0.017643,           0.0042287,            0.018943,          7.6269e-05,          7.6269e-05,          7.6269e-05
                 116,            0.020035,           0.0088993,            0.012496,              0.8598,             0.81113,             0.89287,             0.71265,            0.017739,           0.0041873,            0.018641,          7.5889e-05,          7.5889e-05,          7.5889e-05
                 117,             0.01968,           0.0088696,            0.012221,             0.87593,             0.80707,             0.89431,             0.71229,            0.017654,           0.0041795,            0.019849,          7.5506e-05,          7.5506e-05,          7.5506e-05
                 118,            0.020349,           0.0089308,            0.012771,             0.85642,              0.8231,             0.89145,             0.71308,            0.017593,           0.0042432,            0.018588,          7.5122e-05,          7.5122e-05,          7.5122e-05
                 119,            0.020119,           0.0089425,            0.012502,             0.85023,             0.81434,             0.88588,             0.70464,            0.017832,           0.0042085,            0.020257,          7.4735e-05,          7.4735e-05,          7.4735e-05
                 120,            0.019774,           0.0088125,            0.012648,             0.82608,              0.8449,             0.89874,             0.72281,            0.017552,           0.0041102,            0.018272,          7.4347e-05,          7.4347e-05,          7.4347e-05
                 121,            0.019235,           0.0087507,            0.011786,             0.85701,             0.83609,             0.89393,             0.71354,            0.017612,           0.0041094,            0.019837,          7.3956e-05,          7.3956e-05,          7.3956e-05
                 122,            0.019593,            0.008833,            0.012246,             0.83489,             0.82664,             0.89199,             0.71146,            0.017511,           0.0041501,             0.02034,          7.3564e-05,          7.3564e-05,          7.3564e-05
                 123,            0.019393,           0.0086378,            0.012012,             0.86828,             0.81336,             0.89089,             0.71747,            0.017564,           0.0041237,            0.019974,           7.317e-05,           7.317e-05,           7.317e-05
                 124,            0.019677,           0.0086007,            0.011544,             0.85658,             0.83213,             0.89732,             0.71929,            0.017248,           0.0041644,            0.019393,          7.2774e-05,          7.2774e-05,          7.2774e-05
                 125,            0.019441,           0.0087067,            0.011139,              0.8518,             0.81458,             0.89373,             0.71425,            0.017341,           0.0041452,            0.020286,          7.2377e-05,          7.2377e-05,          7.2377e-05
                 126,            0.019096,           0.0087052,            0.011529,             0.88328,             0.83223,              0.9039,             0.72231,            0.017403,           0.0041302,            0.018422,          7.1977e-05,          7.1977e-05,          7.1977e-05
                 127,              0.0193,           0.0087135,            0.011299,             0.86372,             0.85125,             0.90037,              0.7279,            0.017461,           0.0041143,            0.018626,          7.1576e-05,          7.1576e-05,          7.1576e-05
                 128,            0.019284,           0.0086722,               0.012,               0.847,             0.84955,             0.89368,             0.72403,            0.017311,           0.0041707,            0.018578,          7.1173e-05,          7.1173e-05,          7.1173e-05
                 129,            0.019182,            0.008494,             0.01081,             0.86856,             0.80628,             0.89679,             0.72665,            0.017362,           0.0040842,            0.019943,          7.0769e-05,          7.0769e-05,          7.0769e-05
                 130,            0.018969,           0.0084653,            0.011254,             0.86403,             0.82426,             0.90275,             0.72997,            0.017199,           0.0040949,            0.018975,          7.0363e-05,          7.0363e-05,          7.0363e-05
                 131,            0.019203,           0.0085069,            0.011375,             0.86757,             0.81284,             0.89322,              0.7255,            0.017135,           0.0040893,            0.019099,          6.9955e-05,          6.9955e-05,          6.9955e-05
                 132,            0.019404,           0.0083418,            0.011733,             0.86414,             0.82414,             0.89739,             0.72637,            0.017309,            0.004137,            0.017717,          6.9545e-05,          6.9545e-05,          6.9545e-05
                 133,            0.018819,           0.0084552,            0.011409,             0.87575,             0.79781,             0.89593,             0.72044,            0.017675,           0.0041996,            0.019067,          6.9135e-05,          6.9135e-05,          6.9135e-05
                 134,            0.018523,             0.00845,            0.011044,             0.86868,             0.81144,             0.89413,             0.71967,            0.017521,           0.0041504,            0.020115,          6.8722e-05,          6.8722e-05,          6.8722e-05
                 135,            0.018662,           0.0086295,            0.011609,             0.83623,             0.86623,             0.90631,             0.73727,            0.016759,           0.0040397,            0.018441,          6.8308e-05,          6.8308e-05,          6.8308e-05
                 136,            0.018598,           0.0083736,            0.011291,             0.88053,             0.84213,              0.9097,             0.73705,            0.017028,           0.0040793,            0.017324,          6.7893e-05,          6.7893e-05,          6.7893e-05
                 137,            0.018908,           0.0084889,             0.01092,             0.85469,             0.83714,             0.90299,             0.72766,            0.017249,           0.0041563,            0.018912,          6.7476e-05,          6.7476e-05,          6.7476e-05
                 138,            0.018743,           0.0084209,             0.01079,             0.87704,             0.81518,             0.89922,             0.72748,             0.01731,           0.0040937,            0.018903,          6.7058e-05,          6.7058e-05,          6.7058e-05
                 139,            0.018618,           0.0085318,            0.010731,             0.85806,             0.83922,             0.90141,             0.73432,            0.017159,           0.0040597,            0.018536,          6.6639e-05,          6.6639e-05,          6.6639e-05
                 140,            0.018284,           0.0085146,            0.010145,             0.86721,             0.82657,             0.90337,             0.73471,            0.017331,           0.0041086,            0.017304,          6.6218e-05,          6.6218e-05,          6.6218e-05
                 141,             0.01819,            0.008103,           0.0096559,             0.85843,             0.84577,             0.90116,             0.73421,            0.017172,           0.0040965,            0.018893,          6.5796e-05,          6.5796e-05,          6.5796e-05
                 142,            0.018487,           0.0083128,             0.01134,             0.80533,             0.86899,             0.89386,             0.72786,            0.017004,           0.0041089,            0.020164,          6.5373e-05,          6.5373e-05,          6.5373e-05
                 143,            0.017818,           0.0083202,            0.010482,             0.87323,             0.83112,             0.90747,             0.73913,            0.016809,            0.004045,            0.019272,          6.4949e-05,          6.4949e-05,          6.4949e-05
                 144,            0.018014,           0.0084034,            0.010626,             0.86916,             0.82484,             0.90056,             0.73333,            0.016948,           0.0040665,             0.01898,          6.4523e-05,          6.4523e-05,          6.4523e-05
                 145,            0.017978,           0.0082171,            0.010098,             0.83674,             0.85416,             0.90777,             0.73748,            0.016923,           0.0039887,             0.01819,          6.4097e-05,          6.4097e-05,          6.4097e-05
                 146,            0.017727,           0.0082284,           0.0099418,             0.87548,             0.82172,             0.90157,             0.73307,            0.017056,            0.004089,            0.018832,          6.3669e-05,          6.3669e-05,          6.3669e-05
                 147,            0.017858,           0.0081527,            0.010109,             0.88125,             0.83041,             0.90581,             0.73685,            0.016922,           0.0040485,            0.018629,           6.324e-05,           6.324e-05,           6.324e-05
