               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,            0.041199,            0.030386,            0.016417,             0.76226,             0.63981,             0.71246,             0.44087,            0.040451,            0.015547,            0.011135,          4.9136e-05,          4.9136e-05,          4.9136e-05
                  31,            0.040915,             0.03003,            0.016252,             0.76545,             0.64087,             0.71261,             0.44358,            0.040232,            0.015485,            0.011162,          4.6412e-05,          4.6412e-05,          4.6412e-05
                  32,            0.040524,            0.029925,            0.015427,             0.77224,             0.64111,             0.71608,              0.4468,            0.040123,            0.015447,             0.01102,          4.3701e-05,          4.3701e-05,          4.3701e-05
                  33,            0.040166,             0.02972,            0.014961,             0.75574,             0.65519,             0.71827,             0.45057,            0.039995,            0.015413,            0.010963,           4.101e-05,           4.101e-05,           4.101e-05
                  34,            0.039794,            0.029362,              0.0149,             0.75192,             0.66687,             0.72365,             0.45348,            0.039934,            0.015402,            0.010864,          3.8348e-05,          3.8348e-05,          3.8348e-05
                  35,            0.039406,            0.029108,            0.014416,             0.77175,             0.65311,             0.72291,             0.45344,            0.039882,            0.015388,            0.010854,          3.5724e-05,          3.5724e-05,          3.5724e-05
                  36,            0.039409,             0.02912,            0.013987,              0.7753,             0.64906,             0.72587,             0.45634,            0.039741,            0.015359,            0.010758,          3.3143e-05,          3.3143e-05,          3.3143e-05
                  37,            0.038989,            0.028781,            0.013799,              0.7452,             0.67274,             0.72669,             0.45788,            0.039649,            0.015345,            0.010738,          3.0616e-05,          3.0616e-05,          3.0616e-05
                  38,            0.038657,            0.028538,            0.013316,             0.75008,             0.66808,             0.72584,             0.45918,             0.03959,            0.015314,            0.010712,          2.8149e-05,          2.8149e-05,          2.8149e-05
                  39,            0.038474,            0.028472,            0.013317,             0.76694,             0.65899,             0.72864,             0.46134,            0.039537,            0.015319,            0.010698,           2.575e-05,           2.575e-05,           2.575e-05
                  40,            0.038336,            0.028278,             0.01302,             0.78429,             0.65291,             0.73087,             0.46348,             0.03949,            0.015313,            0.010698,          2.3426e-05,          2.3426e-05,          2.3426e-05
                  41,            0.038163,            0.028172,            0.012615,             0.76013,             0.67141,             0.73286,              0.4642,            0.039466,            0.015307,            0.010641,          2.1184e-05,          2.1184e-05,          2.1184e-05
                  42,            0.037805,            0.027955,            0.012417,             0.76772,             0.66932,             0.73334,             0.46442,            0.039448,            0.015308,            0.010589,          1.9032e-05,          1.9032e-05,          1.9032e-05
                  43,            0.037748,            0.027805,            0.012121,             0.75668,             0.67456,             0.73234,              0.4644,            0.039448,            0.015316,            0.010628,          1.6975e-05,          1.6975e-05,          1.6975e-05
                  44,            0.037496,            0.027776,            0.011827,             0.76057,             0.67231,             0.73179,             0.46505,            0.039417,            0.015323,            0.010619,          1.5019e-05,          1.5019e-05,          1.5019e-05
                  45,            0.037252,            0.027523,            0.011637,             0.76179,             0.67108,             0.73335,             0.46562,            0.039388,            0.015326,            0.010604,          1.3172e-05,          1.3172e-05,          1.3172e-05
                  46,            0.037145,            0.027384,            0.011573,             0.79072,             0.65031,             0.73294,             0.46603,            0.039376,            0.015332,            0.010593,          1.1438e-05,          1.1438e-05,          1.1438e-05
                  47,            0.037013,            0.027129,            0.011425,             0.75395,             0.67708,             0.73242,             0.46645,            0.039376,            0.015337,            0.010599,           9.822e-06,           9.822e-06,           9.822e-06
                  48,            0.036857,            0.027265,            0.011326,              0.7584,             0.67397,             0.73231,             0.46652,            0.039373,            0.015347,            0.010616,            8.33e-06,            8.33e-06,            8.33e-06
                  49,            0.036836,            0.027323,            0.011008,             0.74905,             0.68008,             0.73234,             0.46704,            0.039374,            0.015354,            0.010635,           6.966e-06,           6.966e-06,           6.966e-06
                  50,            0.036514,            0.027009,             0.01094,             0.77572,             0.66345,             0.73237,             0.46662,            0.039369,            0.015359,            0.010663,          5.7343e-06,          5.7343e-06,          5.7343e-06
                  51,            0.036706,             0.02704,            0.011014,              0.7672,             0.67061,             0.73252,             0.46664,            0.039377,            0.015362,            0.010682,          4.6385e-06,          4.6385e-06,          4.6385e-06
                  52,             0.03627,            0.026721,            0.010794,             0.76181,             0.67417,             0.73266,             0.46728,            0.039376,            0.015369,            0.010688,           3.682e-06,           3.682e-06,           3.682e-06
                  53,            0.036454,            0.026949,             0.01088,             0.77543,             0.66481,             0.73238,             0.46734,            0.039379,            0.015374,            0.010702,          2.8677e-06,          2.8677e-06,          2.8677e-06
                  54,            0.036402,            0.026713,            0.010691,             0.76867,             0.66957,             0.73251,             0.46714,            0.039381,            0.015378,            0.010714,          2.1981e-06,          2.1981e-06,          2.1981e-06
                  55,             0.03633,            0.026932,            0.010706,              0.7678,             0.66967,             0.73221,             0.46702,            0.039383,            0.015382,            0.010725,          1.6751e-06,          1.6751e-06,          1.6751e-06
                  56,            0.036241,            0.026836,            0.010555,             0.76437,             0.67262,             0.73207,             0.46697,            0.039383,            0.015383,            0.010736,          1.3004e-06,          1.3004e-06,          1.3004e-06
