               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.031695,            0.012405,            0.033621,             0.72202,             0.62371,             0.72088,              0.4889,            0.027169,           0.0053837,            0.033786,          9.6189e-05,          9.6189e-05,          9.6189e-05
                  46,            0.031693,            0.012508,            0.033933,             0.68473,             0.67778,             0.71905,             0.48443,            0.027593,           0.0055078,             0.03391,          9.6017e-05,          9.6017e-05,          9.6017e-05
                  47,            0.031408,            0.012691,            0.033424,             0.72369,             0.63049,              0.7222,             0.48751,            0.026258,           0.0054704,            0.033884,           9.584e-05,           9.584e-05,           9.584e-05
                  48,            0.031242,            0.012254,            0.031435,              0.6554,             0.69917,             0.74095,              0.5087,            0.026828,           0.0054475,             0.03159,           9.566e-05,           9.566e-05,           9.566e-05
                  49,            0.031162,            0.012343,             0.03097,              0.6722,             0.74356,             0.77327,             0.52852,            0.025799,           0.0053821,            0.031568,          9.5476e-05,          9.5476e-05,          9.5476e-05
                  50,            0.030488,            0.012166,            0.029782,             0.63997,             0.73411,             0.75561,              0.5101,             0.02552,           0.0053506,            0.030761,          9.5289e-05,          9.5289e-05,          9.5289e-05
                  51,            0.030095,            0.012135,            0.030025,             0.72769,             0.74673,              0.8053,             0.55226,            0.025278,           0.0052904,            0.029492,          9.5098e-05,          9.5098e-05,          9.5098e-05
                  52,            0.030114,            0.012329,            0.027841,             0.72405,             0.71647,              0.7752,             0.54106,            0.025607,           0.0051952,            0.031592,          9.4903e-05,          9.4903e-05,          9.4903e-05
                  53,            0.030795,            0.012081,            0.028178,             0.76721,             0.65708,             0.77649,             0.53655,            0.025365,           0.0052269,            0.029642,          9.4705e-05,          9.4705e-05,          9.4705e-05
                  54,            0.030144,            0.012048,            0.027208,             0.70854,             0.67484,             0.76824,             0.54081,            0.025341,           0.0052442,              0.0314,          9.4504e-05,          9.4504e-05,          9.4504e-05
                  55,            0.029702,            0.011905,            0.027685,             0.66979,             0.75545,             0.78615,             0.53994,            0.025077,           0.0052906,            0.029837,          9.4298e-05,          9.4298e-05,          9.4298e-05
                  56,            0.029766,            0.011788,            0.026889,              0.6971,             0.71416,             0.76679,             0.52821,            0.026133,           0.0052686,            0.032125,          9.4089e-05,          9.4089e-05,          9.4089e-05
                  57,            0.030054,            0.012094,            0.025805,             0.68802,              0.7061,             0.76561,             0.53609,            0.024899,           0.0050374,            0.031868,          9.3877e-05,          9.3877e-05,          9.3877e-05
                  58,            0.029563,            0.012026,            0.025188,             0.76233,             0.67039,             0.76448,             0.54225,            0.024461,           0.0051982,             0.03197,          9.3661e-05,          9.3661e-05,          9.3661e-05
                  59,            0.029493,            0.012061,            0.024666,             0.70221,             0.73947,             0.79094,             0.57412,            0.023561,           0.0050849,            0.027141,          9.3442e-05,          9.3442e-05,          9.3442e-05
                  60,            0.029187,            0.011991,            0.023408,             0.76578,             0.72755,             0.81755,             0.58159,            0.023723,           0.0052084,              0.0269,          9.3219e-05,          9.3219e-05,          9.3219e-05
                  61,            0.028873,            0.011781,             0.02304,             0.62859,              0.7375,             0.73547,             0.51383,            0.024639,           0.0052656,            0.036548,          9.2993e-05,          9.2993e-05,          9.2993e-05
                  62,            0.028935,            0.011663,            0.023785,             0.77598,             0.70516,             0.81106,             0.57421,            0.023722,           0.0050829,            0.026171,          9.2764e-05,          9.2764e-05,          9.2764e-05
                  63,            0.028775,            0.011514,            0.022351,             0.75315,             0.73314,             0.81319,             0.57476,            0.024343,           0.0051206,            0.027977,          9.2531e-05,          9.2531e-05,          9.2531e-05
                  64,            0.028298,            0.011109,            0.023304,             0.75541,             0.70269,             0.78725,             0.56155,            0.024029,           0.0050856,            0.030421,          9.2294e-05,          9.2294e-05,          9.2294e-05
                  65,            0.028216,            0.011208,            0.022711,             0.72585,             0.72485,             0.79373,             0.56731,            0.024143,             0.00502,            0.029685,          9.2054e-05,          9.2054e-05,          9.2054e-05
