               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,             0.02792,            0.011842,            0.032607,             0.61547,             0.68875,             0.70967,             0.50411,            0.023171,           0.0056143,            0.032762,          9.6524e-05,          9.6524e-05,          9.6524e-05
                  44,            0.027494,            0.011848,            0.031414,             0.66556,             0.69322,             0.73578,             0.52279,            0.023264,           0.0055729,            0.029712,          9.6359e-05,          9.6359e-05,          9.6359e-05
                  45,            0.027579,            0.011592,            0.030501,             0.68437,             0.69074,             0.73756,             0.53169,            0.022952,            0.005507,            0.029069,          9.6189e-05,          9.6189e-05,          9.6189e-05
                  46,            0.027263,            0.011751,            0.029972,             0.67962,             0.70171,             0.76085,             0.54685,            0.022801,           0.0054423,             0.02864,          9.6017e-05,          9.6017e-05,          9.6017e-05
                  47,            0.027127,             0.01171,            0.029511,              0.6412,             0.74206,             0.75082,             0.54037,            0.022697,           0.0054633,            0.030512,           9.584e-05,           9.584e-05,           9.584e-05
                  48,            0.027593,            0.011319,            0.029763,             0.68831,             0.70825,             0.76824,             0.53453,            0.023954,           0.0054526,            0.027138,           9.566e-05,           9.566e-05,           9.566e-05
                  49,            0.026882,            0.011275,            0.029114,             0.70597,             0.67675,             0.75977,             0.53526,            0.023262,           0.0054038,            0.028069,          9.5476e-05,          9.5476e-05,          9.5476e-05
                  50,            0.026643,            0.011235,             0.02799,             0.71738,             0.68695,              0.7548,             0.53962,            0.023058,           0.0055714,            0.027825,          9.5289e-05,          9.5289e-05,          9.5289e-05
                  51,            0.026962,            0.011279,             0.02822,             0.64838,             0.76694,             0.78045,             0.56964,            0.021659,           0.0053162,            0.026566,          9.5098e-05,          9.5098e-05,          9.5098e-05
                  52,            0.026387,             0.01104,             0.02645,              0.6759,             0.70956,             0.75764,              0.5486,            0.022402,           0.0054493,            0.028778,          9.4903e-05,          9.4903e-05,          9.4903e-05
                  53,            0.026118,            0.011223,            0.026188,              0.7058,             0.71272,             0.75962,             0.55294,            0.022015,            0.005432,            0.029597,          9.4705e-05,          9.4705e-05,          9.4705e-05
                  54,             0.02656,            0.011278,             0.02664,             0.68491,             0.75278,             0.77886,             0.56024,            0.021869,           0.0053429,            0.027309,          9.4504e-05,          9.4504e-05,          9.4504e-05
                  55,            0.025676,            0.011168,             0.02505,             0.75225,             0.70279,             0.79101,             0.57459,            0.021646,           0.0053009,            0.025326,          9.4298e-05,          9.4298e-05,          9.4298e-05
                  56,            0.025269,            0.010935,            0.024363,             0.76635,             0.72738,             0.80744,             0.59483,            0.021343,           0.0051595,            0.026678,          9.4089e-05,          9.4089e-05,          9.4089e-05
                  57,            0.025799,             0.01111,            0.025208,             0.75123,             0.67066,             0.78001,              0.5675,             0.02147,           0.0053285,            0.027905,          9.3877e-05,          9.3877e-05,          9.3877e-05
                  58,            0.025691,             0.01094,            0.024286,             0.71021,             0.74439,             0.79911,             0.58545,            0.021749,           0.0053039,            0.023481,          9.3661e-05,          9.3661e-05,          9.3661e-05
                  59,            0.025257,            0.010967,            0.023391,             0.74796,             0.72173,              0.7874,              0.5747,            0.022157,           0.0054094,            0.027087,          9.3442e-05,          9.3442e-05,          9.3442e-05
                  60,            0.025514,            0.010591,            0.023769,             0.77256,             0.73569,             0.81446,             0.59139,            0.021412,           0.0052902,            0.023875,          9.3219e-05,          9.3219e-05,          9.3219e-05
                  61,            0.025236,            0.010741,            0.022189,             0.76661,             0.73516,              0.8133,             0.61486,             0.02061,           0.0050034,            0.024874,          9.2993e-05,          9.2993e-05,          9.2993e-05
                  62,            0.024817,            0.010549,            0.021785,             0.76744,             0.70789,             0.79153,             0.58044,            0.021453,           0.0052148,            0.027865,          9.2764e-05,          9.2764e-05,          9.2764e-05
                  63,            0.025058,            0.010598,            0.022276,             0.77365,             0.78681,             0.85192,             0.63406,            0.021135,           0.0050364,            0.022226,          9.2531e-05,          9.2531e-05,          9.2531e-05
                  64,            0.024778,            0.010711,            0.020804,             0.70984,             0.78044,             0.80612,             0.59785,            0.021146,           0.0052916,            0.025288,          9.2294e-05,          9.2294e-05,          9.2294e-05
                  65,            0.024157,            0.010667,            0.020315,             0.78048,             0.76627,             0.83669,             0.62607,            0.020251,           0.0050036,            0.024307,          9.2054e-05,          9.2054e-05,          9.2054e-05
                  66,            0.024233,              0.0107,            0.020045,             0.75365,             0.78916,             0.84111,             0.62694,            0.020753,           0.0050146,              0.0234,          9.1811e-05,          9.1811e-05,          9.1811e-05
                  67,            0.024257,             0.01068,            0.019975,              0.7911,              0.7562,             0.83555,              0.6271,            0.021165,           0.0051217,            0.022536,          9.1565e-05,          9.1565e-05,          9.1565e-05
                  68,            0.023886,            0.010374,            0.020413,             0.76446,             0.77982,             0.82949,             0.62971,            0.020465,           0.0049452,            0.023494,          9.1315e-05,          9.1315e-05,          9.1315e-05
                  69,            0.023935,            0.010295,            0.020082,             0.76405,             0.75234,              0.8317,              0.6173,            0.020728,           0.0050874,             0.02483,          9.1062e-05,          9.1062e-05,          9.1062e-05
                  70,             0.02384,            0.010473,            0.019814,             0.78857,             0.76516,             0.84078,             0.63297,            0.020242,           0.0049078,            0.023083,          9.0806e-05,          9.0806e-05,          9.0806e-05
                  71,            0.023328,            0.010377,            0.019106,             0.77569,             0.73342,             0.82068,             0.61534,             0.02038,           0.0050784,            0.024559,          9.0546e-05,          9.0546e-05,          9.0546e-05
                  72,            0.023191,            0.010333,            0.019218,             0.79087,             0.76311,             0.83389,             0.62569,             0.02014,           0.0050999,            0.024481,          9.0284e-05,          9.0284e-05,          9.0284e-05
                  73,            0.023448,             0.01023,            0.018258,             0.81534,             0.74623,             0.83522,             0.63725,            0.020114,           0.0051313,            0.024248,          9.0018e-05,          9.0018e-05,          9.0018e-05
                  74,            0.023154,            0.010242,            0.018265,             0.81459,             0.78785,             0.85485,             0.64972,            0.019774,           0.0048598,            0.021117,          8.9748e-05,          8.9748e-05,          8.9748e-05
                  75,            0.023104,            0.010099,            0.017378,             0.83164,             0.77043,             0.85445,             0.65642,            0.019754,           0.0048737,            0.022337,          8.9476e-05,          8.9476e-05,          8.9476e-05
                  76,            0.022922,            0.010091,            0.017501,             0.80494,             0.74901,             0.83606,             0.63173,            0.019744,           0.0049861,            0.023106,          8.9201e-05,          8.9201e-05,          8.9201e-05
                  77,            0.023203,            0.010188,            0.017858,             0.76462,             0.80779,             0.84499,             0.65237,            0.019809,           0.0049772,            0.023106,          8.8922e-05,          8.8922e-05,          8.8922e-05
                  78,            0.022624,            0.010129,             0.01854,             0.78308,             0.80554,             0.85346,             0.64677,            0.020653,           0.0049601,            0.021556,           8.864e-05,           8.864e-05,           8.864e-05
                  79,            0.022454,           0.0097978,             0.01775,              0.8147,             0.79484,             0.86376,             0.65773,            0.019647,           0.0047787,            0.021171,          8.8356e-05,          8.8356e-05,          8.8356e-05
                  80,            0.022267,            0.010006,            0.016241,             0.80891,             0.74969,             0.84328,             0.64437,            0.019774,           0.0048107,             0.02287,          8.8068e-05,          8.8068e-05,          8.8068e-05
                  81,             0.02261,           0.0098326,            0.017088,             0.83944,             0.75671,              0.8617,             0.65815,            0.019379,           0.0047863,            0.019979,          8.7777e-05,          8.7777e-05,          8.7777e-05
                  82,            0.022114,           0.0098548,            0.016888,             0.78853,             0.79785,             0.85555,             0.65692,            0.019567,           0.0048262,            0.022174,          8.7483e-05,          8.7483e-05,          8.7483e-05
                  83,            0.021766,           0.0098474,            0.016169,             0.81116,             0.78197,             0.85072,             0.65629,            0.019273,           0.0048526,             0.02198,          8.7186e-05,          8.7186e-05,          8.7186e-05
                  84,            0.021669,           0.0095312,             0.01527,             0.82037,             0.78243,             0.86078,             0.65913,             0.01986,           0.0048503,            0.021443,          8.6887e-05,          8.6887e-05,          8.6887e-05
